moment_id,set_id,play_id,serialNumber
979720,29,445,35
2098439,26,542,2712
1900258,26,529,929
2081074,26,540,3722
2019113,26,535,1511
893128,26,402,1854
2096118,26,542,1641
1792491,26,524,2687
2678473,32,621,1648
873815,26,397,916
1000955,26,460,791
1021811,26,469,772
1060049,26,483,2010
1956337,26,532,2870
1792784,26,524,2980
1902079,26,529,2625
2200544,26,550,3192
2102759,26,542,5407
2100560,26,542,4083
1902411,26,529,2832
2081454,26,540,4102
2079784,26,540,2432
2666051,32,618,1101
2662355,32,617,1780
2652410,32,616,1835
2676537,32,620,1962
872261,26,385,2362
1195802,26,488,1512
1119640,2,190,2401
502752,2,190,924
886864,26,405,1215
83943,2,67,388
1190958,26,513,168
1235079,26,513,1414
1277100,26,513,3685
1249156,26,513,2116
857355,26,407,1206
866940,26,407,1291
895716,26,407,2317
1082524,26,477,2485
1098119,26,477,3580
869456,26,405,682
895195,26,405,1671
1205572,26,488,1657
1227745,26,488,2330
1280349,26,488,3809
2043947,26,537,2595
1080691,26,479,3277
1064714,26,479,2175
868237,26,384,2588
1195236,26,505,1196
928443,26,399,3294
907182,26,399,2658
1101640,26,479,3851
2116227,26,543,2875
2116045,26,543,2693
832551,26,384,1652
513422,2,247,765
50941,2,127,230
1223045,26,505,1755
1219345,26,499,2055
1881855,26,528,3280
2082368,26,540,5016
28736,2,29,127
2731379,33,627,511
1321374,26,475,4709
1510857,26,394,5009
2131099,26,544,4997
1065832,26,478,3168
1646339,26,501,8741
1538445,26,501,7097
1524509,26,501,5536
1242550,26,501,2760
1209188,26,501,1773
1189427,26,501,512
566555,5,148,245
1235318,26,493,1903
1292597,26,394,4932
2005839,26,534,5240
1085889,26,484,3225
1907637,26,529,6682
2734327,33,627,3459
1990153,26,509,10931
1589295,26,458,8697
795549,2,150,3433
956993,2,249,2048
1867578,26,480,10882
2469662,26,484,14682
1993863,26,509,11265
1521937,26,473,5714
1313787,26,468,4247
1828691,26,525,10379
2266322,26,555,9470
1986529,26,510,10809
1678338,26,467,9009
2061249,26,537,10772
1668059,26,405,9596
2032283,26,535,8806
2101164,26,542,4687
2296083,26,557,9481
1608364,26,478,7891
1772779,26,523,3480
2229460,26,551,10858
2037016,26,536,8914
2186581,26,548,8354
2325236,26,560,8634
1013423,26,474,759
1288176,26,391,4136
1384583,26,491,6235
1517557,26,503,5959
1385170,26,480,6072
2448108,26,549,14378
2295502,26,558,4775
1770876,26,407,10451
2403841,26,491,12986
2537179,26,462,14324
2620779,26,558,12299
2217295,26,551,5193
2316512,26,560,3785
1942575,26,495,11987
2495895,26,526,12665
2003763,26,534,4039
2060500,26,538,8648
2506064,26,526,14834
2559559,26,562,14704
2419549,26,411,12319
2455518,26,478,12413
2204096,26,550,6744
2172360,26,547,11133
1933135,26,496,11298
2286481,26,558,1504
2357141,26,563,3539
1270101,26,511,3436
2155037,26,546,4685
2183452,26,548,6850
1836415,26,526,2851
2056591,26,538,6114
2307286,26,559,1934
2461887,26,484,12782
2426435,26,475,13080
2498252,26,400,12647
2589539,26,460,13434
2327314,26,559,11837
1976115,26,533,522
1751130,26,400,10585
2419725,26,494,12620
2157606,26,546,5879
2538286,26,462,14431
2647091,26,501,14611
2510947,26,461,12592
1975771,26,533,303
1474152,26,495,5679
1128766,2,150,3792
1882941,26,528,4241
2412232,26,513,14627
2456914,26,484,12059
2080001,26,540,2649
903512,26,390,2613
1742147,26,521,11106
748672,2,274,1081
1134516,2,319,1340
930115,26,390,3841
605881,2,4,2623
1423413,26,402,5315
1855498,26,527,179
2574740,26,528,14010
893899,26,404,2375
105687,2,36,481
613330,2,189,1301
456182,2,20,2196
263441,2,15,1260
909702,26,404,2553
144371,5,40,260
1128304,2,103,3787
681497,2,103,2997
1129038,2,225,3045
1121867,2,244,2855
343849,2,13,1613
753471,2,225,2376
809830,2,225,2732
72241,2,103,349
507812,2,13,2299
634494,2,156,2425
704890,2,156,2674
1145828,2,307,1419
554468,2,97,2436
719987,2,103,3097
627431,2,99,2810
959967,2,291,1018
290017,2,38,1361
1601493,26,469,7520
1954181,26,532,2089
896343,26,397,1944
1485192,26,460,5719
1326267,26,483,4602
2677145,32,620,2070
2674872,32,618,5297
2653931,32,616,3356
2685647,32,621,4197
2667852,32,617,5027
2644139,26,473,14409
1005361,26,480,197
876030,26,412,1131
1002912,26,464,123
837261,26,394,237
1198765,26,504,475
1025142,26,467,978
1165149,26,486,609
1047568,26,482,1404
1016631,26,470,592
907380,26,408,2731
864288,26,408,1014
889536,26,390,2012
881389,26,390,1365
900433,26,392,2284
835951,26,386,1177
874948,26,406,1799
902064,26,406,2540
748642,2,274,1051
582049,2,20,2586
835446,26,388,672
838478,26,388,954
833755,26,388,356
834929,26,388,405
846068,26,388,1044
835055,26,388,531
49662,2,28,238
1147767,2,294,1326
7423,5,117,49
831893,26,388,119
851154,26,404,630
857468,26,404,944
1180173,26,510,8
935795,26,403,3396
934743,26,403,3344
835409,26,388,635
873705,26,390,1056
965298,2,274,1562
724438,2,103,3194
851925,26,409,526
848369,26,409,470
1012649,26,470,485
852728,26,392,454
1024793,26,470,754
1280441,26,501,3901
1276591,26,501,3676
1510005,26,501,5032
1534100,26,501,6502
1969172,26,501,11455
1970084,26,501,11617
1973787,26,501,11819
2636463,26,501,12608
2636985,26,501,12630
1534763,26,501,6790
1632133,26,501,8035
1707802,26,501,9002
2635813,26,501,12458
1529496,26,501,6023
1186057,26,502,392
2250780,26,554,3678
2467532,26,506,14177
2433876,26,475,14521
2463623,26,560,14268
2682197,32,618,6622
1607056,26,469,8583
1501941,26,460,6718
2679987,32,620,3037
2682581,32,621,3256
2671102,32,617,6652
2652286,32,616,1711
1974569,26,532,11351
1094901,26,483,3487
1579322,26,397,8849
2466650,26,524,14170
2412398,26,529,13168
1074941,26,471,2152
2493157,26,535,13802
512421,2,199,1717
2127303,26,544,1951
2368910,26,563,8933
1908395,26,490,10815
1902107,26,490,10027
1163038,26,490,123
656933,2,282,129
961509,2,282,1060
566113,5,94,238
869303,26,389,1654
1439926,26,405,6328
299740,2,121,1427
1146763,2,58,3929
602976,2,79,2757
1444127,26,463,6654
1039517,26,474,1478
1208380,26,498,1215
1214249,26,507,1959
1186179,26,505,764
1194085,26,501,920
1408603,26,499,5005
291212,2,32,1406
725562,2,52,3136
1342119,26,497,4704
1394109,26,396,6261
912665,26,409,2891
1604463,26,478,7740
1511834,26,389,5361
1657801,26,491,8953
1572602,26,391,8629
1659169,26,503,8946
1706769,26,494,9968
909721,26,404,2572
1429530,26,512,5807
1572371,26,396,8398
1675041,26,455,9457
1080813,26,465,3524
1204200,26,511,1535
1721991,26,514,9579
1363737,26,383,6389
1691838,26,480,9398
1606878,26,476,7780
1622325,26,488,7977
1678908,26,463,9204
1581443,26,405,8595
1221044,26,509,2379
1607271,26,468,8673
643999,22,185,321
280920,14,177,768
1168200,26,485,1660
482594,2,185,882
1471792,26,465,5319
1087861,26,477,2697
315248,2,125,1486
869405,26,405,631
292117,2,36,1414
869113,26,407,1589
1259250,26,495,2960
641319,2,269,765
361695,2,54,1701
1113273,2,269,1598
822708,2,304,882
970732,2,7,3624
737232,2,36,3240
1042499,26,479,1210
1273090,26,508,3675
1192821,26,508,531
829713,26,384,814
114401,5,61,133
1165549,26,486,634
1165559,26,486,644
525201,2,205,1852
1188870,26,496,580
1190024,26,509,734
1858429,26,527,2110
1840328,26,472,10387
1944349,26,501,10009
2215097,26,552,1620
1858364,26,527,2045
2334480,26,561,3003
998470,26,455,2806
2338907,26,561,6430
1858315,26,480,10120
1909419,26,491,10838
2043542,26,537,2190
1753869,26,522,4823
1726586,26,521,2797
1728098,26,521,3934
1756214,26,522,5542
1948667,26,505,10076
1953591,26,531,5624
2092271,26,541,2669
1756220,26,522,5548
2356243,26,563,2641
2156392,26,547,1540
1751938,26,522,3767
2181418,26,549,2566
2133399,26,545,1672
2019797,26,535,2195
1069931,26,462,2517
1783819,26,523,10267
1787028,26,455,11600
1770351,26,455,10176
1886823,26,489,10623
2362912,26,564,3435
2012345,26,534,9745
1748386,26,400,10091
2096231,26,542,1754
1756161,26,522,5489
2213941,26,551,3464
1326629,26,480,4964
896501,26,409,2352
1503427,26,490,7329
1405017,26,511,7169
1058725,26,484,1686
2333198,26,561,2346
1176364,26,501,74
2046949,26,538,972
1775514,26,411,10713
2308724,26,559,3247
2107220,26,542,7618
1686271,26,469,9573
1388923,26,492,6200
1663270,26,389,9548
1983861,26,509,10266
2310979,26,560,1377
2351487,26,561,11635
878398,26,407,1874
1824149,26,525,8338
1641892,26,510,8419
2170365,26,547,10138
2297064,26,557,9587
1604280,26,473,7807
1611037,26,481,8064
1019932,26,462,1018
151934,2,114,727
2069412,26,539,4060
859379,26,395,980
1581982,26,405,8759
1491172,26,474,6199
2205288,26,550,7936
2594743,26,563,14513
2091437,26,541,2085
1902948,26,529,3369
2478722,26,534,13367
2232842,26,552,11490
1958405,26,503,10813
2159796,26,547,3944
1778403,26,523,7227
2350989,26,562,10012
1848638,26,526,8819
2540945,26,545,14715
1517011,26,455,5538
1415399,26,400,5551
1099607,26,462,3568
1069987,26,462,2573
1970009,26,501,11542
2123847,26,543,10495
2071067,26,539,5715
2157269,26,547,2167
1401758,26,507,6660
1759709,26,400,11536
2095091,26,542,1114
1913076,26,491,11118
1238547,26,494,1882
2537230,26,462,14375
2222422,26,551,7820
2151545,26,546,2068
2295255,26,557,9278
2338220,26,562,2868
2329329,26,560,11977
2412140,26,491,14160
2410905,26,557,14425
2090727,26,541,1375
916566,26,389,2917
924710,26,389,3561
2598889,26,551,12784
2322947,26,560,6970
2313121,26,559,5269
1748678,26,522,2759
1474028,26,510,5430
1256787,26,501,2997
924597,26,396,3073
1409572,26,478,5724
1475775,26,510,5552
1482235,26,510,5762
927161,26,396,3137
82350,2,44,383
295688,2,93,1413
884451,26,402,1427
56215,2,109,265
41840,2,119,172
47856,5,65,244
1175438,26,492,148
330876,2,203,263
579326,2,193,1225
299238,2,44,1427
1337877,26,498,4087
1303839,26,457,4424
928061,26,398,3162
2487677,26,463,14447
2172661,26,547,11434
980090,29,446,31
976575,29,430,135
741907,2,61,3218
2078842,26,540,1490
1791151,26,524,1472
1790949,26,524,1270
1923144,26,530,1185
309790,2,97,1472
1127239,2,314,1274
172892,11,93,189
2528712,26,540,12607
1128092,2,191,2408
2561776,26,465,12046
1725580,26,521,2041
2322513,26,559,10536
2452764,26,506,12034
2414430,26,407,14700
1601422,26,481,7574
2069283,26,539,3931
2099272,26,542,3170
1539511,26,481,7413
2201520,26,550,4168
2327317,26,559,11840
2047874,26,537,5147
1611844,26,477,8246
1906132,26,529,5552
1791677,26,524,1998
2021094,26,535,3117
1791331,26,524,1652
1418194,26,484,6971
1099716,26,481,3802
1408285,26,484,5187
1737083,26,521,8293
1082452,26,477,2413
2140725,26,545,4998
2067424,26,539,2072
1669540,26,407,9826
894210,26,401,2061
1723454,26,521,165
1033945,26,477,1031
1772453,26,523,3154
1473247,26,510,5274
1332917,26,489,4002
1236149,26,488,2484
1775554,26,411,10753
2502638,26,400,13533
2416979,26,494,12249
1617481,26,507,7633
1996077,26,509,11979
1960328,26,501,10611
1595129,26,462,8031
1292409,26,396,4994
2101705,26,542,4978
945064,26,407,3915
1202283,26,492,993
2045861,26,538,384
1724421,26,521,1132
2212806,26,552,454
1943890,26,531,551
1877590,26,528,266
1195535,26,499,870
1181764,26,505,349
1833951,26,526,637
2378292,26,565,940
1206074,26,497,784
291454,2,94,1394
2149583,26,546,231
873482,26,396,958
851521,26,398,247
2235333,26,553,1981
1192543,26,497,378
1833592,26,526,278
2311392,26,560,1540
2128262,26,544,2910
2114779,26,543,1427
2282868,26,557,1516
1724484,26,521,1195
1923508,26,530,1424
1023062,26,473,523
1017683,26,468,644
1026626,26,472,1087
1541515,32,515,792
1545412,32,517,1564
1553308,32,518,2960
1559035,32,520,3187
1552739,32,519,2016
1015278,26,463,614
1185980,26,505,690
1181762,26,505,347
394667,2,170,927
192076,2,45,914
2702169,32,516,1594
1186654,26,499,239
989053,26,455,514
1035271,26,481,982
1181704,26,505,289
2173938,26,548,586
851645,26,412,496
856035,26,408,761
298255,2,83,1431
216997,2,131,1050
856966,26,388,1317
281595,2,70,1332
878680,26,390,1156
280493,2,58,1358
587548,2,197,1271
254288,2,31,1250
576995,2,90,2570
1172785,26,486,2620
1163470,26,485,305
249276,2,6,1189
157609,2,104,744
1192551,26,497,386
1224446,26,500,1906
1432438,26,484,7215
1303274,26,459,4234
139176,2,20,634
78343,2,13,365
827094,26,383,195
1033959,26,477,1045
1724062,26,521,773
1021351,26,465,687
1185652,26,514,487
1185591,26,514,426
1188905,26,496,615
827478,26,383,454
882615,26,396,1466
1935905,26,530,7693
1041528,26,474,1614
2025718,26,535,5866
2326829,26,560,9852
1885053,26,528,5978
2198649,26,550,1297
2211936,26,551,2334
1653385,26,490,8662
92728,2,102,435
1017120,26,467,206
2022950,26,536,1098
1834661,26,526,1347
1258331,26,510,3291
1636884,26,481,8411
1077570,26,478,3281
1643084,26,489,8611
1215227,26,498,1562
2008851,26,534,7251
1221066,26,509,2401
1040947,26,473,1158
2354452,26,563,1100
2044865,26,537,3263
2114790,26,543,1438
2026580,26,536,2978
1255716,26,499,3301
1884111,26,528,5286
1205058,26,499,1393
553921,2,47,2438
1810391,26,460,11958
1891892,26,484,10941
1793003,26,458,10323
2383168,26,565,5816
2311215,26,559,4363
1904538,26,529,4458
1673607,26,460,9273
2337325,26,561,5473
1844197,26,472,10880
1630500,26,507,7777
1630686,26,508,8088
1637212,26,472,8364
1903152,26,491,10197
1422869,26,467,5396
1676325,26,460,9866
1352511,26,505,4971
2731731,33,627,863
2705780,33,623,1576
2162953,26,547,5351
1680755,26,462,9675
2578127,26,528,14897
2052921,26,537,7444
1057185,26,471,1646
1456357,26,402,7259
1292671,26,397,4881
1092459,26,483,3170
2020554,26,536,452
2275684,26,556,6332
2214491,26,552,1139
1856186,26,478,10116
2232276,26,552,11049
1916009,26,494,11425
1180930,26,490,515
1723661,26,521,372
822673,2,332,847
2715816,33,624,2724
2683053,32,620,4228
2671324,32,617,6874
2681420,32,621,2970
2651472,32,616,897
2666992,32,618,1667
1950535,26,532,819
2722388,33,626,408
2294106,26,557,8254
2294470,26,557,8618
2294556,26,557,8704
2294636,26,557,8784
2294669,26,557,8817
2297782,26,557,9930
2281821,26,557,469
2298049,26,557,10072
1737558,26,521,8643
1269292,26,495,3127
1971948,26,503,11980
2265611,26,555,9259
1458758,26,469,5785
1147591,2,122,3898
196588,2,56,925
970086,2,26,3637
2454203,26,506,12223
61766,2,49,270
2487871,26,463,14516
1892860,26,528,9409
2617957,26,455,13102
2623103,26,455,14248
2516631,26,464,13526
1529576,26,501,6103
2315779,26,559,7052
2368639,26,564,6412
2253299,26,554,4697
1818645,26,525,5710
1817622,26,525,5062
1818106,26,525,5171
1819763,26,525,6577
79366,2,47,363
1080714,26,479,3300
851187,26,404,663
1635017,26,501,8419
1347183,26,502,4893
1863412,26,527,5593
2257641,26,555,5414
2093418,26,541,3566
2517104,26,387,13249
2519339,26,405,14484
2430866,26,475,13636
1493931,26,495,6958
1530791,26,473,6568
1480602,26,490,5379
1995737,26,533,10889
2577109,26,465,14379
2216405,26,551,4678
883015,26,390,1616
2268641,26,555,11414
2261171,26,555,6819
2265192,26,555,9090
1087071,26,466,3157
1920444,26,494,11860
1912023,26,494,10441
1912753,26,494,10545
2354330,26,563,978
2266406,26,555,9554
65714,2,12,289
2560898,26,457,12043
2561024,26,457,12169
2570697,26,457,14217
2573844,26,457,14614
846708,26,407,559
1328629,26,485,4339
1248187,26,497,2272
902752,26,402,2478
1333956,26,490,4291
1268577,26,508,3287
1326749,26,479,4709
1242789,26,499,3124
1371810,26,480,5087
1339619,26,496,4329
1369377,26,488,6029
1452738,26,462,7015
1019579,26,469,415
1339252,26,498,4462
933016,26,406,3117
1097134,26,477,3470
1411547,26,478,6324
871898,26,404,1499
911296,26,403,2897
1506606,26,495,7383
1398699,26,494,6976
1105934,26,484,3895
1299953,26,405,4413
1433190,26,489,5842
1046647,26,463,1733
1096541,26,481,3627
1719496,26,509,9831
999992,26,459,453
1040288,26,482,1124
1496886,26,465,7038
1545384,32,517,1536
1525440,26,455,6842
2237214,26,553,3862
1725807,26,521,2268
1589783,26,460,8435
845521,26,386,1622
1752453,26,522,4032
2009112,26,534,7387
2722381,33,626,401
2108179,26,542,8202
1860452,26,527,3633
1782428,26,523,9126
567601,2,225,1786
567802,2,95,2551
572670,2,261,470
574135,2,229,1816
579264,2,81,2565
567792,2,98,2538
584110,2,216,2087
574393,2,220,2066
574044,2,14,2572
577058,2,218,2064
577399,2,67,2563
579612,2,220,2074
580847,2,93,2593
567982,2,173,1685
578076,2,107,2543
579272,2,51,2573
582103,2,269,480
582482,2,208,2096
565156,2,51,2522
569596,2,176,1275
567481,2,247,996
565255,2,218,2028
576617,2,228,1834
582459,2,204,2091
566713,2,77,2516
584904,2,95,2600
577956,2,261,493
569069,2,249,1010
582596,2,177,1338
573355,2,195,1220
568682,2,131,2540
579688,2,232,1817
585059,2,97,2604
568391,2,115,2533
580717,2,278,245
583465,2,191,1229
567076,2,268,468
567110,2,51,2529
577533,2,98,2598
566669,2,273,403
577205,2,60,2593
581238,2,207,2085
568932,2,67,2526
575114,2,54,2540
578937,2,90,2581
567414,2,193,1179
569367,2,108,2532
566369,2,176,1257
568217,2,104,2529
571500,2,131,2589
578288,2,79,2571
719881,2,233,2366
720900,2,149,3102
719611,2,45,3098
720138,2,208,2609
568036,2,99,2519
569164,2,148,2508
569353,2,274,472
569375,2,108,2540
575541,2,243,1652
576968,2,26,2508
578438,2,229,1850
581184,2,149,2550
728678,2,176,1878
728741,2,176,1941
744003,2,182,1905
732975,2,178,1946
745412,2,180,1865
745473,2,180,1926
725027,2,32,3204
733308,2,121,3297
724961,2,32,3138
733251,2,121,3240
733253,2,121,3242
727071,2,121,3216
741645,2,58,3331
740468,2,164,2415
738031,2,58,3196
728138,2,154,2877
744323,2,193,1888
745587,2,183,2046
745049,2,183,1861
752009,2,190,1904
571737,2,61,2529
577182,2,103,2549
578012,2,129,2575
581199,2,149,2565
578516,2,70,2564
582358,2,172,1710
579437,2,94,2564
581643,2,214,2075
572880,2,77,2574
567103,2,202,2059
570365,2,53,2524
577514,2,166,1706
579999,2,72,2598
573033,2,165,1682
573184,2,48,2548
581862,2,48,2584
571795,2,198,1205
581183,2,149,2549
584210,2,200,2089
